"REW";"WR";"WR2";"RUinst";"Psoil";"Ksoil";"Kplant";"Ktotal";"ECav1";"ECav2";"ECav3";"ETurg1";"ETurg2";"E1";"E2";"CumE";"Edead";"Pmin";"PLC";"WatRelX";"WatRelS";"WatCS";"WatCX";"Pturg";"Rs"
0.201211045200792;85.2901803669823;82.3761807271683;36.2901803669823;-3.76833699356219;0.374130817261995;0.907738330779754;0.264935687135835;0;0.05;-0.306583507847052;0.0414750709213834;0.0914750709213834;0.0414750709213834;0.0914750709213834;0.0296379229785282;0.0296379229785282;-4.11360973469534;0.546130834610123;0;0.00122463121788583;1.36019621639128;2.2058041437948;0.0511752641293666;0.214521124068936
0.201053630842007;85.2616329378497;82.3465428041898;36.2616329378497;-3.7800163281704;0.371096052446;0.907738330779754;0.263410270809728;0;0.05;-0.307894753165553;0.0414750709213834;0.0914750709213834;0.0414750709213834;0.0914750709213834;0.0296379229785282;0.0296379229785282;-4.12728855350994;0.546130834610123;0;0.0010904938459547;1.35910572254533;2.2058041437948;0.0511752641293666;0.215194268418291
0.200895473339888;85.2549192989196;82.3169048812113;36.2549192989196;-3.79179649479115;0.368069388383137;0.907738330779754;0.261881698318346;0;0.05;-0.30919304680991;0.0414750709213834;0.0914750709213834;0.0414750709213834;0.0914750709213834;0.0296379229785282;0.0296379229785282;-4.14109570702623;0.55062138111478;0.0218240560126339;0.00110022803574941;1.35800549450958;2.18398008778216;0.0418851237683735;0.215873421526778
0.200858278664374;85.2257594873417;82.2897064217657;36.2257594873417;-3.79457356991653;0.367360842015621;0.898757237770439;0.260772056655862;0;0.05;-0.308607121720352;0.0339458624864691;0.0839458624864691;0.0339458624864691;0.0839458624864691;0.027198459445616;0.027198459445616;-4.11648636825463;0.55062138111478;0;-0.00196135213227764;1.35996684664186;2.18398008778216;0.0418851237683735;0.214662710334014
0.200696728461727;85.1996780430069;82.2625079623201;36.1996780430069;-3.80666503423098;0.364297649297487;0.898757237770439;0.259224798827975;0;0.05;-0.309910448022988;0.0339458624864691;0.0839458624864691;0.0339458624864691;0.0839458624864691;0.027198459445616;0.027198459445616;-4.13049926176635;0.55062138111478;0;0.00111701511083042;1.35884983153102;2.18398008778216;0.0418851237683735;0.215352225834527
0.200552232925246;85.1769335428101;82.2353095028745;36.1769335428101;-3.81752092724027;0.361577416255714;0.898757237770439;0.257844469193985;0;0.05;-0.311059357571884;0.0339458624864691;0.0839458624864691;0.0339458624864691;0.0839458624864691;0.027198459445616;0.027198459445616;-4.14308875015647;0.551331431963463;0.00345084712459845;0.00100311212421792;1.35784671940681;2.18052924065757;0.0404149839279042;0.215971430849476
0.200426224613906;85.1619318506363;82.208497082002;36.1619318506363;-3.82701955035093;0.359220221232813;0.897337136073074;0.256527601120973;0;0.05;-0.311907368430849;0.032754385408917;0.082754385408917;0.032754385408917;0.082754385408917;0.0268124208724891;0.0268124208724891;-4.14961401990235;0.553654676446054;0.0112909681853929;0.000519760513342314;1.35732695889346;2.16923827247217;0.0356023865821418;0.216292270672527
0.200343112745908;85.1357844392883;82.1829483832335;36.1357844392883;-3.83330080406819;0.357673087657372;0.892690647107891;0.255358829751951;0;0.05;-0.312090253614744;0.0288540085446769;0.0788540085446769;0.0288540085446769;0.0788540085446769;0.0255486987684753;0.0255486987684753;-4.14209767872991;0.553654676446054;0;-0.000598712579558605;1.35792567147302;2.16923827247217;0.0356023865821418;0.215922695006133
0.20019825174121;85.1201086581526;82.157399684465;36.1201086581526;-3.84427970165079;0.354990881692399;0.892690647107891;0.253988724350277;0;0.05;-0.313204276926431;0.0288540085446769;0.0788540085446769;0.0288540085446769;0.0788540085446769;0.0255486987684753;0.0255486987684753;-4.15474233634606;0.555478914128885;0.00886579513855714;0.00100712249420882;1.35691854897881;2.16037247733362;0.0318208132983435;0.216544375558113
0.200111405308325;85.0952223681477;82.1328439750126;36.0952223681477;-3.85088060797157;0.353391588599634;0.88904217174223;0.252874668600125;0;0.05;-0.313499689491488;0.0257892267050862;0.0757892267050862;0.0257892267050862;0.0757892267050862;0.0245557094524479;0.0245557094524479;-4.1505912398219;0.555478914128885;0;-0.000330580552508111;1.35724912953132;2.16037247733362;0.0318208132983435;0.216340313488664
0.199973531125472;85.0852715595063;82.1082882655601;36.0852715595063;-3.86138914775339;0.350865984101274;0.88904217174223;0.251578840759914;0;0.05;-0.314536921796588;0.0257892267050862;0.0757892267050862;0.0257892267050862;0.0757892267050862;0.0245557094524479;0.0245557094524479;-4.16264352382158;0.558286572357258;0.0136452189898935;0.000959681821206807;1.35628944771012;2.14672725834372;0.0259958015511335;0.216932709674594
